,cib_contiguitycat,sca_contiguitycat,scb_contiguitycat,scc_contiguitycat,scd_contiguitycat,sce_contiguitycat,scy_contiguitycat,sla_contiguitycat,slb_contiguitycat,slc_contiguitycat,sld_contiguitycat,sle_contiguitycat,slf_contiguitycat,slg_contiguitycat,slh_contiguitycat,sli_contiguitycat,slj_contiguitycat,slk_contiguitycat,sls_contiguitycat,ssa_contiguitycat,id
377,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6852
378,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6854
379,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6855
380,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6856
381,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6858
382,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6859
383,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6861
384,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6862
385,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6863
386,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6865
387,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6866
388,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,6867
389,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6869
390,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6870
391,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6871
392,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6873
393,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6874
394,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6875
395,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,6876
396,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6878
397,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6879
398,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6880
399,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6881
400,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6882
401,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6883
402,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6884
403,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6885
404,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6887
405,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6888
406,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6889
407,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6890
408,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,6892
409,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6893
410,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6894
411,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6895
412,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6897
413,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6898
414,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6899
415,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,6901
416,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,6902
417,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6904
418,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6905
419,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6906
420,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6907
421,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,6908
422,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6910
423,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,6911
424,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6912
425,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,EOC,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6913
426,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6914
427,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6915
428,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6916
429,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6917
430,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,EOC,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6918
431,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6919
432,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6920
433,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6921
434,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,6922
435,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6923
436,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6924
437,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6925
438,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6926
439,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6927
440,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6928
441,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6929
442,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6930
443,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6931
444,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6932
445,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6933
446,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6934
447,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6935
448,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6936
449,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6937
450,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6938
451,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6939
452,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6940
453,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6941
454,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6942
455,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6943
456,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6944
457,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6945
458,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6946
459,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6947
460,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6948
461,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6949
462,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6950
463,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6951
464,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6952
465,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6954
466,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6955
467,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6956
468,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6957
469,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6958
470,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6959
471,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6960
472,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6961
473,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous with Ns,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6962
474,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,6963
475,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6964
476,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6965
477,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6966
478,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6967
479,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6968
480,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6969
481,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6970
482,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6971
483,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6972
484,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6973
485,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6974
486,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6975
487,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6976
488,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6977
489,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6978
490,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6979
491,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6980
492,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6981
493,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6982
494,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6983
495,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6984
496,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6985
497,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6987
498,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6988
499,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,6990
500,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6991
501,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,EOC,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6992
502,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6993
503,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6994
504,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6995
505,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6996
506,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,6997
507,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,6998
508,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,6999
509,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,7000
510,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,7002
511,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,7003
512,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,7004
513,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,7005
514,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,7006
515,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,7007
